name,cbo,dit,lcom,loc,created_at,stargazer_count,releases,qi
traex/RippleEffect,3.421052631578948,1.368421052631579,23.157894736842103,504,8,4943,0,9.31578947368421
JanusGraph/janusgraph,6.859193815571508,1.4527885146327997,41.58586416344561,99804,6,4930,24,16.632615497883307
JodaOrg/joda-time,8.572710951526032,2.2836624775583485,295.12028725314184,91523,12,4925,45,101.99222022740874
CodingDocs/springboot-guide,4.093525179856115,1.1798561151079137,1.3525179856115108,1494,4,4919,0,2.20863309352518
Ramotion/folding-cell-android,4.142857142857143,1.3333333333333333,13.38095238095238,812,7,4885,0,6.285714285714285
ZHENFENG13/spring-boot-projects,4.299065420560748,1.074766355140187,9.102803738317755,2603,6,4881,0,4.825545171339563
OpenTSDB/opentsdb,7.1481876332622605,1.288912579957356,65.90938166311301,103599,13,4879,26,24.78216062544421
spring-projects/spring-data-examples,2.60739730180385,1.0084887069880248,0.437623162043353,50474,9,4874,0,1.3511697236117426
javaparser/javaparser,9.563127311146328,1.839408346539884,315.20602218700475,133017,11,4852,44,108.86951928156365
android/views-widgets-samples,4.026315789473684,1.730263157894737,7.0131578947368425,7334,4,4849,0,4.256578947368421
andkulikov/Transitions-Everywhere,6.870466321243524,1.6787564766839378,25.72020725388601,9485,8,4841,23,11.42314335060449
mcxiaoke/packer-ng-plugin,2.806451612903226,1.3870967741935485,18.64516129032258,1776,7,4821,1,7.612903225806451
youlookwhat/CloudReader,4.741869918699187,1.4552845528455285,19.441056910569102,19378,6,4816,25,8.546070460704605
claritylab/lucida,6.518656716417911,1.611940298507463,23.51865671641791,23221,9,4813,0,10.549751243781095
deathmarine/Luyten,2.3488372093023258,1.5426356589147288,15.449612403100776,6750,10,4807,17,6.44702842377261
sofastack/sofa-boot,5.160145586897179,1.186533212010919,18.11010009099181,30783,5,4797,70,8.152259629966636
coobird/thumbnailator,4.062780269058296,1.2376681614349776,93.55156950672644,19559,8,4791,0,32.95067264573991
spring-cloud/spring-cloud-netflix,7.645320197044335,1.1970443349753694,110.4088669950739,7477,9,4777,6,39.7504105090312
etsy/AndroidStaggeredGrid,5.861111111111111,1.8611111111111112,155.88888888888889,4010,9,4771,7,54.53703703703704
saiwu-bigkoo/Android-ConvenientBanner,4.827586206896552,1.4482758620689655,7.793103448275862,848,8,4771,0,4.689655172413793
obsidiandynamics/kafdrop,5.370786516853933,1.2808988764044944,31.640449438202246,3986,4,4764,45,12.764044943820224
apache/pinot,7.095321637426901,1.4487329434697855,44.84405458089669,388063,9,4755,17,17.796036387264458
Javen205/IJPay,5.562962962962963,1.3666666666666667,128.84814814814814,13725,6,4748,24,45.25925925925926
meefik/linuxdeploy,7.162162162162162,1.648648648648649,35.891891891891895,2693,11,4744,37,14.900900900900902
jankotek/mapdb,3.2395437262357416,2.022813688212928,81.84790874524715,20198,11,4737,0,29.036755386565275
apache/iceberg,8.525073746312684,1.60889872173058,29.18411996066863,262771,4,4736,13,13.106030809570631
web3j/web3j,4.336127409891031,1.713327745180218,31.850796311818943,38863,7,4734,106,12.633417155630063
google/cameraview,4.833333333333333,1.2638888888888888,12.125,2983,7,4733,0,6.0740740740740735
PojavLauncherTeam/PojavLauncher,5.847953216374269,1.3888888888888888,136.42397660818713,23344,3,4730,123,47.886939571150094
natario1/CameraView,5.597378277153558,1.3745318352059923,34.762172284644194,21155,6,4724,42,13.91136079900125
hongyangAndroid/baseAdapter,4.88,1.32,18.28,1563,8,4714,0,8.16
pardom-zz/ActiveAndroid,5.67741935483871,2.5806451612903225,22.080645161290324,3158,10,4710,0,10.112903225806452
TeamAmaze/AmazeFileManager,7.219026548672566,1.4469026548672566,28.207964601769916,31746,9,4691,65,12.291297935103247
gabrielemariotti/cardslib,5.901356350184956,2.177558569667078,18.620221948212084,32257,9,4685,27,8.899712289354705
reactive-streams/reactive-streams-jvm,3.122004357298475,1.2766884531590414,20.335511982570807,15738,9,4681,0,8.244734931009441
nisrulz/android-tips-tricks,1.0,1.0,0.0,22,7,4680,0,0.6666666666666666
2227324689/gpmall,5.009433962264151,1.3608490566037736,8.169811320754716,8865,4,4680,0,4.846698113207547
spring-attic/spring-security-oauth,6.155155155155155,1.6396396396396395,13.40940940940941,35257,12,4676,0,7.068068068068068
Doikki/DKVideoPlayer,5.326259946949602,1.5915119363395225,46.753315649867375,18446,6,4675,32,17.890362511052164
bitcoinj/bitcoinj,6.917557251908397,1.8198473282442749,99.16793893129773,47821,9,4674,4,35.96844783715013
jeecgboot/JimuReport,4.666666666666667,1.0,2.333333333333333,104,3,4668,9,2.6666666666666665
getActivity/XXPermissions,5.564705882352941,1.7058823529411764,29.83529411764706,4528,5,4665,56,12.368627450980393
wdullaer/MaterialDateTimePicker,6.589041095890411,1.4657534246575343,127.63013698630137,7536,8,4661,54,45.22831050228311
kyleduo/SwitchButton,4.37037037037037,1.4074074074074074,82.48148148148148,1549,9,4659,0,29.41975308641975
cglib/cglib,3.218875502008032,1.5321285140562249,261.7971887550201,17670,9,4659,15,88.84939759036145
jgilfelt/chuck,5.904761904761905,1.380952380952381,55.73809523809524,1698,6,4655,5,21.00793650793651
opengoofy/hippo4j,4.654826958105646,1.204007285974499,5.8369763205828775,27567,2,4655,18,3.898603521554341
reactor/reactor-core,7.072996183206107,1.5438931297709924,122.87118320610686,193982,7,4650,146,43.829357506361326
vespa-engine/vespa,6.241851265822785,1.5899525316455696,38.1754746835443,667000,7,4641,97,15.335759493670885
react-native-linear-gradient/react-native-linear-gradient,5.157894736842105,1.631578947368421,10.68421052631579,488,8,4637,18,5.824561403508771
orientechnologies/orientdb,6.786671773266948,1.6103025660666412,314.2587131367292,477626,10,4633,203,107.55189582535428
zhanglei-workspace/shopping-management-system,3.5670103092783507,1.3608247422680413,76.48453608247422,5299,7,4619,0,27.13745704467354
roncoo/roncoo-pay,5.192893401015229,1.2893401015228427,63.19035532994924,20047,7,4618,0,23.224196277495768
techGay/v9porn,4.925876010781671,1.340970350404313,49.703504043126685,24718,5,4613,9,18.656783468104223
citerus/dddsample-core,6.810975609756097,1.1402439024390243,6.774390243902439,4689,8,4607,0,4.908536585365854
luggit/react-native-config,4.565217391304348,1.391304347826087,1.9565217391304348,428,7,4605,23,2.6376811594202896
JSQLParser/JSqlParser,5.695046439628483,1.5557275541795663,450.1021671826625,33381,12,4591,31,152.45098039215685
romandanylyk/PageIndicatorView,5.513888888888889,1.5,22.80555555555556,3532,7,4590,14,9.939814814814817
brianfrankcooper/YCSB,6.991452991452992,1.6282051282051282,7.67948717948718,22046,13,4587,55,5.433048433048434
square/sqlbrite,4.69811320754717,1.3584905660377358,4.30188679245283,3329,8,4587,9,3.452830188679245
hansonwang99/Spring-Boot-In-Action,3.8656716417910446,1.1194029850746268,6.007462686567164,2714,4,4579,0,3.6641791044776117
SplashCodes/JAViewer,5.787709497206704,1.5977653631284916,11.64804469273743,6309,7,4578,10,6.344506517690875
go-lang-plugin-org/go-lang-idea-plugin,8.181095406360424,2.0989399293286217,110.02915194346288,45363,13,4574,21,40.10306242638398
danielzeller/Depth-LIB-Android-,3.787037037037037,1.212962962962963,13.351851851851851,3771,7,4573,0,6.117283950617284
chentao0707/SimplifyReader,4.555379746835443,1.3876582278481011,60.29430379746835,34709,8,4571,0,22.07911392405063
pili-engineering/PLDroidPlayer,4.109589041095891,1.2602739726027397,8.0,5878,8,4564,42,4.45662100456621
jetlinks/jetlinks-community,8.626618705035972,1.2453237410071942,12.08705035971223,42849,3,4563,18,7.319664268585131
j-easy/easy-rules,5.092592592592593,1.3148148148148149,7.62962962962963,4857,10,4562,10,4.679012345679013
ronmamo/reflections,2.771573604060914,1.1522842639593909,13.65989847715736,4782,10,4549,3,5.861252115059222
Exrick/xpay,6.428571428571429,1.0,93.42857142857144,1449,5,4547,0,33.61904761904763
jdamcd/android-crop,4.290322580645161,1.3870967741935485,26.483870967741936,1676,9,4544,6,10.720430107526882
Flipboard/bottomsheet,4.897058823529412,1.3676470588235294,27.66176470588235,2578,8,4541,10,11.308823529411763
firebase/FirebaseUI-Android,10.114186851211072,1.9896193771626296,12.370242214532873,13829,8,4538,65,8.158016147635523
zhanghai/Douya,5.503215434083601,1.585209003215434,28.39790996784566,44643,7,4532,11,11.828778135048232
apache/ignite,5.507524649714583,1.6246638675284235,458.20578383733545,1135794,8,4530,0,155.11265745152613
puniverse/quasar,3.434395848776872,1.5151964418087471,35.99703484062268,52770,10,4526,18,13.648875710402768
JakeWharton/NineOldAndroids,4.2898550724637685,1.434782608695652,30.144927536231883,7585,11,4507,0,11.956521739130435
javagrowing/JGrowing,1.5263157894736843,1.0,1.947368421052632,329,4,4505,0,1.4912280701754386
xuexiangjys/XUI,5.634278817139409,1.6107423053711527,52.71031985515993,91066,4,4502,23,19.985113659223497
spring-projects/spring-authorization-server,10.630681818181818,1.3825757575757576,17.666666666666668,29951,3,4496,32,9.893308080808081
apache/hudi,9.002705139765554,1.60595130748422,54.33814247069432,213658,6,4483,23,21.64893297264803
castorflex/SmoothProgressBar,4.854166666666667,1.2291666666666667,26.3125,2208,9,4481,9,10.798611111111112
alibaba/dexposed,2.9166666666666665,1.6944444444444444,82.83333333333333,2414,8,4477,0,29.14814814814815
ververica/flink-cdc-connectors,7.68780487804878,1.303658536585366,21.663414634146346,49350,3,4474,13,10.218292682926831
HotBitmapGG/bilibili-android-client,4.92128801431127,1.8175313059033988,42.7906976744186,38892,7,4474,1,16.50983899821109
apache/rocketmq-externals,5.774703557312253,1.233201581027668,16.1699604743083,9956,6,4469,0,7.725955204216074
Netflix/ribbon,4.387323943661972,1.2661971830985916,13.377464788732397,21788,10,4467,41,6.343661971830986
CellularPrivacy/Android-IMSI-Catcher-Detector,5.059760956175299,1.330677290836653,4.964143426294821,12171,9,4452,48,3.784860557768924
square/android-times-square,4.553191489361702,1.2340425531914894,25.872340425531917,2286,10,4439,0,10.553191489361703
janishar/android-mvp-architecture,5.815068493150685,1.3835616438356164,14.10958904109589,4049,6,4429,0,7.102739726027397
tuguangquan/mybatis,3.751684311838306,1.277189605389798,21.467757459095285,39118,8,4427,0,8.832210458774464
yasserg/crawler4j,5.27710843373494,1.313253012048193,55.89156626506024,4736,11,4417,3,20.82730923694779
pmd/pmd,5.364542936288089,2.0373961218836567,26.51218836565097,118188,11,4399,88,11.30470914127424
bisq-network/bisq,7.411133088443063,1.7948573043232552,30.83385137044363,171342,9,4398,133,13.346613921069983
line/armeria,6.383191981495759,1.3465690053970705,36.984772552043175,245627,7,4389,222,14.904844512978668
remkop/picocli,3.0090027700831024,1.113573407202216,59.91101108033241,95125,6,4385,84,21.344529085872576
Heeexy/SpringBoot-Shiro-Vue,5.777777777777778,1.4074074074074074,9.444444444444445,633,5,4377,0,5.54320987654321
querydsl/querydsl,5.182858910891089,2.038675742574257,42.90006188118812,98628,12,4377,34,16.70719884488449
ZhongFuCheng3y/austin,6.237951807228916,1.1265060240963856,1.394578313253012,5889,1,4372,0,2.919678714859438
rstudio/rstudio,5.545826036193812,1.4401634559252774,367.6576182136602,222495,12,4360,0,124.8812025685931
cjlin1/libsvm,3.264705882352941,1.3529411764705883,19.61764705882353,3152,10,4358,0,8.07843137254902
Tencent/GT,3.699056603773585,1.289622641509434,13.650943396226417,56014,7,4356,3,6.213207547169812
Ashok-Varma/BottomNavigation,7.533333333333333,1.4333333333333331,69.26666666666667,2091,7,4353,16,26.07777777777778
awangdev/leet-code,2.061728395061728,1.0,0.9012345679012346,1961,8,4345,0,1.3209876543209875
Meituan-Dianping/Robust,3.523809523809524,1.261904761904762,17.357142857142858,2953,6,4340,13,7.380952380952382
LWJGL/lwjgl3,6.615861817297166,2.2760004865588126,1043.2084904512833,878833,10,4334,17,350.7001175850464
robinhood/ticker,4.612903225806452,1.3225806451612905,27.61290322580645,1581,7,4333,9,11.18279569892473
react-native-webrtc/react-native-webrtc,5.967213114754099,1.147540983606557,10.081967213114757,3718,7,4332,64,5.732240437158471
Fuzion24/JustTrustMe,2.6153846153846154,1.1153846153846154,1.6153846153846154,556,9,4331,1,1.7820512820512822
stleary/JSON-java,3.011904761904762,1.2142857142857142,242.23809523809524,10647,12,4327,18,82.15476190476191
airbnb/DeepLinkDispatch,6.28,1.48,88.64,8549,8,4319,24,32.13333333333333
azkaban/azkaban,6.493374902572096,1.3476227591582228,35.83632112236945,93861,10,4316,48,14.559106261366589
mcxiaoke/android-volley,5.090909090909091,1.893939393939394,15.818181818181818,4965,10,4307,0,7.601010101010101
alibaba/jetcache,6.068965517241379,1.6528735632183909,15.855172413793104,17476,6,4302,63,7.859003831417624
bingoogolapple/BGARefreshLayout-Android,5.148148148148148,1.4074074074074074,9.796296296296296,5450,8,4299,4,5.450617283950617
DiUS/java-faker,4.115555555555556,1.448888888888889,40.74666666666667,6710,12,4299,0,15.437037037037038
traccar/traccar,5.737914967967385,1.960978450786255,5.697146185206756,64937,11,4298,45,4.465346534653466
201206030/novel,4.336734693877551,1.0714285714285714,21.040816326530614,4417,3,4294,10,8.816326530612246
phishman3579/java-algorithms-implementation,3.710706150341686,1.5831435079726652,7.050113895216401,31758,9,4289,0,4.114654517843584
graphhopper/graphhopper,6.77447425670776,1.26178390137781,31.165337200870194,94591,11,4283,40,13.067198452985254
chewiebug/GCViewer,5.258620689655173,2.168965517241379,49.05862068965517,20257,11,4282,5,18.828735632183907
jeasonlzy/ImagePicker,5.828947368421052,1.486842105263158,23.07894736842105,3685,7,4279,5,10.13157894736842
nayuki/QR-Code-generator,3.947368421052632,1.4210526315789471,19.57894736842105,1825,7,4277,3,8.31578947368421
aporter/coursera-android,4.240131578947368,1.5,3.3289473684210527,18132,9,4277,0,3.023026315789474
alibaba/QLExpress,4.173252279635259,1.5653495440729484,12.270516717325227,12251,6,4273,4,6.003039513677812
runelite/runelite,5.938580527752502,1.3767060964513194,38.05868971792539,212716,7,4272,0,15.124658780709737
mock-server/mockserver,7.27141568981064,1.6248872858431018,95.8223624887286,65134,10,4257,0,34.90622182146078
JZ-Darkal/AndroidHttpCapture,4.70440251572327,1.4182389937106918,36.886792452830186,15905,6,4247,1,14.336477987421382
zlt2000/microservices-platform,6.163461538461538,1.2427884615384617,5.778846153846154,8519,4,4240,29,4.395032051282051
objectbox/objectbox-java,5.167130919220056,1.713091922005571,87.85515320334262,21962,6,4239,38,31.57845868152275
grantland/android-autofittextview,5.375,1.375,40.75,470,12,4238,1,15.833333333333334
jagrosh/MusicBot,6.595238095238095,2.595238095238096,8.226190476190476,3739,7,4230,34,5.8055555555555545
mik3y/usb-serial-for-android,6.545454545454546,1.3454545454545457,35.345454545454544,7153,10,4229,26,14.412121212121212
CalebFenton/simplify,8.983922829581994,1.3729903536977492,20.742765273311896,21150,9,4228,9,10.366559485530546
dreamhead/moco,5.856392294220665,1.5376532399299474,34.819614711033275,17382,10,4222,1,14.071220081727963
fuzhengwei/small-spring,3.255434782608696,1.252717391304348,10.701086956521738,9415,2,4221,0,5.069746376811594
tiann/epic,3.228187919463087,1.6241610738255037,30.395973154362416,5127,6,4221,5,11.74944071588367
ChadCSong/ShineButton,4.833333333333333,1.625,23.625,988,7,4218,2,10.027777777777777
NekoX-Dev/NekoX,6.631464236179909,1.635526055082227,65.18941945710323,1197864,3,4214,187,24.485469916121787
codingapi/tx-lcn,4.986486486486487,1.2117117117117118,6.337837837837838,7782,5,4209,14,4.178678678678679
CaffeineMC/sodium-fabric,5.807594936708861,1.1316455696202532,10.79240506329114,13699,3,4195,26,5.910548523206752
ongakuer/CircleIndicator,6.511111111111111,1.6222222222222222,8.511111111111111,1712,9,4195,7,5.548148148148148
bytedeco/javacpp,5.65625,2.0416666666666665,155.71354166666666,26035,9,4191,10,54.47048611111111
baomidou/dynamic-datasource,5.1015625,1.1875,2.4296875,3901,5,4189,15,2.90625
hugeterry/CoordinatorTabLayout,5.294117647058823,1.411764705882353,9.411764705882351,473,6,4184,0,5.372549019607843
bjmashibing/InternetArchitect,4.716763005780347,1.157514450867052,67.48265895953757,44742,3,4178,0,24.452312138728328
Jacksgong/JKeyboardPanelSwitch,5.2,1.3,7.38,1736,8,4177,14,4.626666666666666
spring-cloud/spring-cloud-gateway,6.919069767441861,1.3581395348837209,15.88093023255814,35930,6,4164,5,8.052713178294573
apache/shiro,5.010826771653544,1.797244094488189,19.510826771653544,36296,14,4164,0,8.772965879265092
ThirtyDegreesRay/OpenHub,6.7560975609756095,1.632621951219512,32.92835365853659,24549,6,4158,31,13.772357723577237
bingoogolapple/BGABanner-Android,5.0,1.5849056603773586,26.28301886792453,2123,8,4154,0,10.955974842767295
hussien89aa/AndroidTutorialForBeginners,4.565891472868217,1.496124031007752,2.8217054263565893,4005,6,4154,0,2.9612403100775193
saysky/ForestBlog,5.104651162790698,1.069767441860465,12.686046511627907,2437,5,4151,0,6.286821705426356
brianway/java-learning,1.0823373173970785,1.2868525896414342,0.5962815405046481,10984,7,4149,0,0.9884904825143869
baoyachi/StepView,5.842105263157895,1.736842105263158,12.526315789473683,906,7,4130,13,6.701754385964912
pedrovgs/AndroidWiFiADB,2.8666666666666667,1.5,12.133333333333333,1096,7,4130,8,5.5
GeyserMC/Geyser,7.902045209903122,2.069967707212056,31.979547900968782,44287,4,4119,0,13.983853606027987
yhaolpz/FloatWindow,3.772727272727273,1.2727272727272727,9.727272727272728,1473,5,4119,9,4.924242424242425
Freeyourgadget/Gadgetbridge,5.623544093178037,1.7400166389351082,37.885607321131445,135603,8,4111,0,15.083056017748197
alibaba/Tangram-Android,5.2595818815331015,1.6777003484320558,23.21080139372822,24338,6,4110,38,10.049361207897794
oshi/oshi,5.570957095709571,1.5709570957095709,30.58745874587459,31485,11,4106,143,12.576457645764577
micrometer-metrics/micrometer,5.739902080783354,1.2876376988984088,17.736842105263158,68435,6,4097,195,8.254793961648307
DerekYRC/mini-spring,3.4093959731543624,1.221476510067114,5.080536912751678,2472,2,4095,0,3.237136465324385
killbill/killbill,8.670938404299298,1.805291442744936,27.87226126498553,147996,10,4088,142,12.782830370676587
eirslett/frontend-maven-plugin,5.214285714285714,1.738095238095238,6.178571428571429,2936,10,4080,0,4.376984126984127
youlookwhat/DesignPattern,2.538071065989848,1.2791878172588833,1.4263959390862944,2603,6,4079,0,1.7478849407783421
dinuscxj/LoadingDrawable,6.507692307692308,1.446153846153846,15.830769230769231,4428,7,4075,0,7.9282051282051285
Manabu-GT/ExpandableTextView,5.133333333333334,1.7333333333333334,11.8,552,9,4071,4,6.222222222222222
powermock/powermock,3.3691699604743084,1.242687747035573,22.765217391304347,32844,9,4062,16,9.125691699604742
rubensousa/ViewPagerCards,5.333333333333333,1.5555555555555556,2.2222222222222223,240,7,4059,0,3.0370370370370368
dromara/hmily,5.416666666666667,1.2226027397260273,10.60958904109589,27479,5,4046,0,5.749619482496196
liquibase/liquibase,6.565781710914454,1.8094395280235989,66.08672566371682,93979,12,4036,88,24.820648967551623
Yalantis/Phoenix,4.333333333333333,1.6666666666666667,7.541666666666667,976,8,4033,1,4.513888888888889
jeequan/jeepay,9.01890359168242,1.9621928166351608,4.317580340264651,16505,6,4021,0,5.099558916194077
oblac/jodd,4.035714285714286,1.4587912087912087,12.949175824175825,26882,11,4020,37,6.147893772893774
tianshiyeben/wgcloud,6.050847457627119,1.194915254237288,38.13559322033898,6105,4,4017,20,15.127118644067798
makovkastar/FloatingActionButton,5.666666666666667,1.8148148148148149,37.5925925925926,1014,9,4016,0,15.024691358024695
apache/calcite,7.688372093023256,1.712984496124031,314.3720930232558,330015,9,4016,0,107.92448320413435
BoltsFramework/Bolts-Android,2.132911392405063,1.0822784810126582,19.0126582278481,5144,9,4012,11,7.40928270042194
luckybilly/CC,4.966666666666667,1.2583333333333333,16.316666666666666,4599,5,4011,0,7.513888888888888
strimzi/strimzi-kafka-operator,11.192994051553203,1.5082617316589555,38.28883013879709,126176,7,4009,126,16.996695307336413
PhilippC/keepass2android,4.535078534031413,1.675392670157068,42.05340314136126,66915,5,3996,25,16.087958115183245
qstumn/BadgeView,4.342857142857143,1.3142857142857145,49.885714285714286,1759,6,3993,5,18.514285714285716
lcodecorex/TwinklingRefreshLayout,4.28476821192053,1.3708609271523178,36.271523178807946,6273,7,3992,0,13.975717439293598
failsafe-lib/failsafe,6.38655462184874,2.063025210084034,19.176470588235293,10026,8,3988,0,9.208683473389355
apache/nifi,6.781841455609399,1.475358873548505,50.19676328060712,682476,8,3981,0,19.48465453658834
gz-yami/mall4j,6.031168831168831,1.1376623376623376,4.072727272727272,6706,4,3978,3,3.747186147186147
rubenlagus/TelegramBots,7.580906148867314,1.6731391585760518,11.94336569579288,17942,7,3977,80,7.065803667745416
oracle/opengrok,5.186703096539162,1.6247723132969034,79.05009107468123,69285,10,3970,245,28.620522161505765
xcltapestry/XCL-Charts,7.740061162079511,2.17737003058104,49.042813455657495,23397,9,3966,0,19.653414882772683
oldmanpushcart/greys-anatomy,4.066666666666666,1.1541666666666666,6.770833333333333,10774,10,3957,0,3.9972222222222222
mybatis/spring-boot-starter,4.494252873563219,1.2241379310344829,15.545977011494251,4392,7,3957,28,7.088122605363985
rengwuxian/RxJavaSamples,4.547169811320755,1.3962264150943395,1.6037735849056605,1001,7,3955,3,2.5157232704402515
981011512/--,4.397849462365591,1.254480286738351,499.9390681003584,26884,3,3950,0,168.53046594982078
orhanobut/hawk,3.615384615384616,1.0384615384615383,12.961538461538462,834,8,3948,22,5.871794871794872
jitsi/jitsi,5.328669154228856,1.896144278606965,39.41417910447761,196342,10,3945,9,15.546330845771145
Piasy/BigImageViewer,4.607142857142857,1.2857142857142858,12.80952380952381,2513,6,3935,0,6.234126984126984
microsoft/malmo,7.050359712230216,2.143884892086331,12.848920863309353,19130,7,3934,21,7.347721822541967
will-che/flink-recommandSystem-demo,3.727272727272727,1.077922077922078,6.402597402597403,1835,4,3930,0,3.735930735930736
code4craft/tiny-spring,3.0849056603773586,1.150943396226415,2.3679245283018866,1543,9,3929,0,2.20125786163522
alibaba/jstorm,5.549797775530839,1.5525783619818,42.367290192113245,296225,10,3929,22,16.48988877654196
zfdang/Android-Touch-Helper,4.127272727272727,1.181818181818182,1.945454545454545,2257,2,3927,111,2.418181818181818
zq2599/blog_demos,4.036524626452684,1.2224681793027117,15.237410071942444,51845,6,3925,0,6.8321342925659465
JoanZapata/android-iconify,3.511627906976744,1.2325581395348837,5.186046511627907,909,10,3918,0,3.310077519379845
google/open-location-code,4.925373134328358,1.1791044776119404,4.0,2250,8,3905,5,3.3681592039800994
jindrapetrik/jpexs-decompiler,6.089543616406702,1.995378393991912,55.8212016175621,280187,9,3904,149,21.30204120932024
killme2008/aviatorscript,4.718562874251497,1.499001996007984,61.75848303393214,36324,12,3900,49,22.65868263473054
pqpo/SmartCropper,6.25,1.3333333333333333,122.5,1004,6,3896,13,43.361111111111114
jboss-javassist/javassist,3.37,1.55,44.04181818181818,82714,10,3891,21,16.32060606060606
osmandapp/OsmAnd,8.20378801675469,1.6685485339646695,97.81569841558914,606698,12,3891,1,35.89601165543616
bluelinelabs/Conductor,5.482352941176471,1.3529411764705883,72.16470588235295,5369,7,3881,36,26.333333333333332
binIoter/GuideView,3.742857142857143,1.3714285714285714,8.228571428571428,1246,7,3873,0,4.447619047619047
discord-jda/JDA,8.73015873015873,1.830999066293184,129.8468720821662,54943,7,3873,77,46.80267662620603
apache/dubbo-admin,4.592105263157895,1.381578947368421,24.166666666666668,9864,5,3865,5,10.046783625730994
databricks/learning-spark,2.827067669172932,1.0150375939849623,1.7969924812030076,2295,9,3863,0,1.8796992481203008
aurelhubert/ahbottomnavigation,5.108695652173913,1.173913043478261,57.47826086956522,2339,7,3855,14,21.253623188405797
ant-media/Ant-Media-Server,5.758341759352882,1.288169868554095,147.46006066734074,80991,6,3848,48,51.50219076508257
h2database/h2database,6.164549304295221,2.044767090139141,175.8711433756806,228530,8,3847,20,61.36015325670498
zzhoujay/RichText,4.2727272727272725,1.446969696969697,10.545454545454543,5185,8,3844,0,5.42171717171717
qunarcorp/bistoury,4.983835415135929,1.281410727406319,21.41587068332109,73638,4,3843,8,9.227038941954445
apache/maven,5.996710526315789,1.4427631578947369,57.78815789473684,71924,14,3837,11,21.74254385964912
MiguelCatalan/MaterialSearchView,4.048780487804878,1.3170731707317074,22.65853658536585,1361,7,3822,6,9.341463414634147
ddd-by-examples/library,6.788617886178862,1.0406504065040652,5.430894308943089,1770,4,3809,0,4.420054200542006
kestra-io/kestra,7.931718061674009,1.5077092511013217,9.188325991189428,26434,4,3806,29,6.209251101321587
mercyblitz/tech-weekly,2.014925373134328,1.0298507462686568,2.298507462686567,990,4,3800,0,1.781094527363184
lzyzsd/CircleProgress,5.76,1.68,85.76,1451,8,3782,0,31.066666666666666
roboguice/roboguice,4.701349325337332,1.4158920539730135,7.127736131934033,74026,11,3781,0,4.414992503748127
zendesk/maxwell,6.140065146579804,1.6254071661237786,32.16938110749186,17509,8,3767,203,13.311617806731812
ikarus23/MifareClassicTool,10.969696969696969,2.272727272727273,102.6060606060606,6598,10,3765,3,38.61616161616161
rovo89/XposedInstaller,4.896551724137931,1.41871921182266,8.517241379310345,8980,11,3764,0,4.944170771756979
crate/crate,7.392694657480827,1.6421422072013518,43.990770830625245,437699,10,3760,75,17.675202565102474
jacoco/jacoco,4.111990950226244,1.42420814479638,12.580316742081449,33930,11,3759,46,6.038838612368025
lygttpod/SuperTextView,3.046511627906977,1.162790697674419,141.67441860465115,4002,6,3749,39,48.627906976744185
sofastack/sofa-rpc,5.332640332640333,1.334026334026334,25.28205128205128,68466,5,3748,55,10.649572649572649
amirzaidi/Launcher3,7.24949494949495,1.477777777777778,63.68080808080808,60130,6,3747,22,24.136026936026937
LSPosed/LSPatch,4.342465753424658,1.3493150684931507,23.876712328767123,7008,2,3746,8,9.856164383561643
timehop/sticky-headers-recyclerview,4.620689655172414,1.2758620689655171,3.2413793103448274,808,8,3743,0,3.045977011494253
sunfusheng/MarqueeView,5.409090909090909,1.3636363636363635,5.454545454545454,804,7,3736,0,4.075757575757575
DTStack/chunjun,7.160724391624222,1.548953027730617,18.127334465195247,92828,5,3732,30,8.945670628183363
linyiqun/DataMiningAlgorithm,2.293650793650793,1.0873015873015872,9.96031746031746,11663,8,3727,0,4.447089947089947
AlmasB/FXGL,4.87111801242236,1.5186335403726707,32.63664596273292,31730,8,3724,56,13.008799171842652
kkevsekk1/AutoX,5.286329386437029,1.5834230355220666,46.054897739504845,51730,3,3723,75,17.641550053821316
willowtreeapps/spruce-android,4.860655737704918,1.3688524590163935,5.352459016393443,4269,6,3714,3,3.8606557377049184
andOTP/andOTP,6.108433734939759,1.5,41.41566265060241,8443,6,3712,38,16.34136546184739
yanzhenjie/NoHttp,4.456140350877193,1.5,45.64912280701754,8428,8,3708,0,17.20175438596491
Exrick/xboot,7.415472779369628,1.2120343839541547,2.656160458452722,10265,5,3698,6,3.7612225405921684
stylefeng/Guns,7.0,1.368421052631579,9.473684210526317,328,6,3687,0,5.947368421052633
knowm/XChange,5.779495206417531,1.501076110350225,27.401682645274896,156401,11,3686,0,11.560751320680884
diffplug/spotless,5.142514970059881,1.688622754491018,15.31377245508982,33086,8,3681,0,7.381636726546906
jbloch/effective-java-3e-source-code,1.1287128712871286,1.188118811881188,1.3267326732673268,3018,5,3680,0,1.2145214521452143
ryanhoo/StylishMusicPlayer,5.025773195876289,1.309278350515464,13.216494845360824,5777,6,3679,0,6.517182130584192
Ereza/CustomActivityOnCrash,5.4,1.3333333333333333,32.333333333333336,893,9,3677,12,13.022222222222224
yangfuhai/ASimpleCache,4.586206896551724,1.3103448275862069,38.51724137931034,1993,10,3674,0,14.804597701149424
mpusher/mpush,4.731155778894473,1.3442211055276383,24.565326633165828,15032,7,3671,9,10.21356783919598
