id,name_with_owner,url,created_at,updated_at,primary_language,stargazer_count,pull_requests,releases,issues_rate
MDEwOlJlcG9zaXRvcnkzMTMzMzA5OTg=,bradtraversy/50projects50days,https://github.com/bradtraversy/50projects50days,2,0,CSS,30422,39,0,0
MDEwOlJlcG9zaXRvcnkyMDk2NTc5,markedjs/marked,https://github.com/markedjs/marked,12,7,TypeScript,30399,1110,107,0.9839533187454412
MDEwOlJlcG9zaXRvcnkyMDIzNjc2MTU=,lyswhut/lx-music-desktop,https://github.com/lyswhut/lx-music-desktop,4,1,TypeScript,30388,26,101,0.7209805335255948
MDEwOlJlcG9zaXRvcnkxNTA0NTc1MQ==,docker/compose,https://github.com/docker/compose,9,0,Go,30382,2801,204,0.9746907436371393
MDEwOlJlcG9zaXRvcnkxMTAyMTExNDc=,xkcoding/spring-boot-demo,https://github.com/xkcoding/spring-boot-demo,5,4,Java,30356,15,0,0.44936708860759494
MDEwOlJlcG9zaXRvcnkxODczMzU4MTA=,jesseduffield/lazydocker,https://github.com/jesseduffield/lazydocker,4,0,Go,30308,160,37,0.6287878787878788
MDEwOlJlcG9zaXRvcnkzNjgzNjQ3NQ==,tmux/tmux,https://github.com/tmux/tmux,8,4,C,30206,1,34,0.9926045016077171
MDEwOlJlcG9zaXRvcnkyNjUxNjIxMA==,certbot/certbot,https://github.com/certbot/certbot,8,10,Python,30189,3679,43,0.9606784888203547
MDEwOlJlcG9zaXRvcnkxMjA4ODc4MzU=,huihut/interview,https://github.com/huihut/interview,5,0,C++,30180,35,0,0.7142857142857143
MDEwOlJlcG9zaXRvcnkyNDI2ODEyNw==,coreybutler/nvm-windows,https://github.com/coreybutler/nvm-windows,8,2,Go,30177,79,19,0.9076723016905072
MDEwOlJlcG9zaXRvcnkzNTc3OTE5,beego/beego,https://github.com/beego/beego,11,8,Go,30147,1209,23,0.9969484284406469
MDEwOlJlcG9zaXRvcnkyNDk3Njc1NQ==,hankcs/HanLP,https://github.com/hankcs/HanLP,8,5,Python,30136,74,57,0.9941818181818182
MDEwOlJlcG9zaXRvcnkyMTEyNTAyNA==,typicode/husky,https://github.com/typicode/husky,9,1,JavaScript,30135,209,60,0.9682017543859649
MDEwOlJlcG9zaXRvcnk3NTQ4OTg2,laravel/framework,https://github.com/laravel/framework,10,0,PHP,30123,14033,649,0.999537144179588
MDEwOlJlcG9zaXRvcnkxMzc3MjQ0ODA=,hasura/graphql-engine,https://github.com/hasura/graphql-engine,5,1,TypeScript,30116,2109,227,0.6477690288713911
MDEwOlJlcG9zaXRvcnk4NDgxMTQ2Ng==,mqyqingfeng/Blog,https://github.com/mqyqingfeng/Blog,6,6,None,29876,3,0,0.31511254019292606
MDEwOlJlcG9zaXRvcnk1NzE3NzA=,jgm/pandoc,https://github.com/jgm/pandoc,13,6,Haskell,29842,1479,124,0.8673513050919983
MDEwOlJlcG9zaXRvcnkzMTE2ODMzOTA=,WerWolv/ImHex,https://github.com/WerWolv/ImHex,2,1,C++,29831,339,58,0.804583835946924
R_kgDOIuCgEw,shadcn-ui/ui,https://github.com/shadcn-ui/ui,0,0,TypeScript,29784,184,10,0.37037037037037035
MDEwOlJlcG9zaXRvcnkzMjM5NjU2NTk=,alist-org/alist,https://github.com/alist-org/alist,2,0,Go,29783,395,102,0.9716453674121406
MDEwOlJlcG9zaXRvcnk1NjcxNzQ5Mw==,joshbuchea/HEAD,https://github.com/joshbuchea/HEAD,7,0,None,29748,86,0,0.8021978021978022
MDEwOlJlcG9zaXRvcnk0ODYyNjMzNQ==,vuejs/vue-cli,https://github.com/vuejs/vue-cli,7,16,JavaScript,29713,1258,177,0.8317158029664896
MDEwOlJlcG9zaXRvcnk5NTE4OTEzOA==,alibaba/p3c,https://github.com/alibaba/p3c,6,6,Kotlin,29548,62,0,0.8273809523809523
MDEwOlJlcG9zaXRvcnkyNTczMDU4,foundation/foundation-sites,https://github.com/foundation/foundation-sites,11,7,HTML,29521,2950,78,0.9935310631026486
R_kgDOIfhljw,Stability-AI/stablediffusion,https://github.com/Stability-AI/stablediffusion,0,3,Python,29498,18,0,0.25925925925925924
MDEwOlJlcG9zaXRvcnkxNTg3MDM5ODE=,lib-pku/libpku,https://github.com/lib-pku/libpku,4,6,TeX,29479,22,0,0.7560975609756098
MDEwOlJlcG9zaXRvcnkxNzk2MTM5NzY=,PKUanonym/REKCARC-TSC-UHT,https://github.com/PKUanonym/REKCARC-TSC-UHT,4,2,HTML,29388,132,0,0.9629629629629629
MDEwOlJlcG9zaXRvcnkzMjI0Nzg0Nw==,ReactiveX/rxjs,https://github.com/ReactiveX/rxjs,8,2,TypeScript,29379,2543,0,0.9336767546683837
MDEwOlJlcG9zaXRvcnk3MjkwNzI1Mw==,ityouknow/spring-boot-examples,https://github.com/ityouknow/spring-boot-examples,6,7,Java,29348,7,0,0.9519230769230769
MDEwOlJlcG9zaXRvcnkxMjAwMDUw,ariya/phantomjs,https://github.com/ariya/phantomjs,12,3,C++,29312,562,0,0.9970495258166491
MDEwOlJlcG9zaXRvcnk0NDg0NDUx,amix/vimrc,https://github.com/amix/vimrc,11,2,Vim Script,29295,104,0,0.9920477137176938
MDEwOlJlcG9zaXRvcnkyMzI5NzY2,mathiasbynens/dotfiles,https://github.com/mathiasbynens/dotfiles,11,9,Shell,29261,44,0,0.6398963730569949
MDEwOlJlcG9zaXRvcnkxNzAzMjY5Mjk=,goabstract/Awesome-Design-Tools,https://github.com/goabstract/Awesome-Design-Tools,4,1,JavaScript,29257,283,0,0.78125
MDEwOlJlcG9zaXRvcnkzMDk2OTE4OA==,react-boilerplate/react-boilerplate,https://github.com/react-boilerplate/react-boilerplate,8,8,JavaScript,29240,715,16,0.9599578503688093
MDEwOlJlcG9zaXRvcnkyMzgzMTY0Mjg=,CSSEGISandData/COVID-19,https://github.com/CSSEGISandData/COVID-19,3,22,None,29229,2152,0,0.553072625698324
MDEwOlJlcG9zaXRvcnkxNzM3NTQzNg==,lukehoban/es6features,https://github.com/lukehoban/es6features,9,4,None,29159,41,0,0.631578947368421
MDEwOlJlcG9zaXRvcnkxNDcwNTY5MQ==,ziadoz/awesome-php,https://github.com/ziadoz/awesome-php,9,0,None,29104,386,0,0.984
MDEwOlJlcG9zaXRvcnk5MjgwNzYxNg==,byoungd/English-level-up-tips,https://github.com/byoungd/English-level-up-tips,6,0,HTML,29065,24,0,0.7380952380952381
MDEwOlJlcG9zaXRvcnkzNTQ0NDI0,httpie/cli,https://github.com/httpie/cli,11,1,Python,29054,393,45,0.8256658595641646
MDEwOlJlcG9zaXRvcnk5MTI1MzY5OA==,ccxt/ccxt,https://github.com/ccxt/ccxt,6,5,Python,29038,8526,1,0.9128552397868561
MDEwOlJlcG9zaXRvcnk2MTcxNTQzMQ==,Binaryify/NeteaseCloudMusicApi,https://github.com/Binaryify/NeteaseCloudMusicApi,7,11,JavaScript,28992,270,178,0.9024767801857585
MDEwOlJlcG9zaXRvcnkyNzU5OTM4ODU=,appsmithorg/appsmith,https://github.com/appsmithorg/appsmith,3,4,TypeScript,28905,8999,181,0.7747787892291044
MDEwOlJlcG9zaXRvcnkxMjAzOTUxNzY=,alibaba/easyexcel,https://github.com/alibaba/easyexcel,5,7,Java,28873,163,8,0.9124378109452737
MDEwOlJlcG9zaXRvcnk5NTg3Njc3NQ==,elsewhencode/project-guidelines,https://github.com/elsewhencode/project-guidelines,6,3,JavaScript,28870,113,0,0.7368421052631579
MDEwOlJlcG9zaXRvcnkzMTA4NTEzMA==,airbnb/lottie-web,https://github.com/airbnb/lottie-web,8,14,JavaScript,28852,128,0,0.756193895870736
MDEwOlJlcG9zaXRvcnk5ODc3MTExMA==,zhongyang219/TrafficMonitor,https://github.com/zhongyang219/TrafficMonitor,6,6,C++,28848,43,24,0.4043824701195219
MDEwOlJlcG9zaXRvcnkxMzA4ODQ0NzA=,solidjs/solid,https://github.com/solidjs/solid,5,2,TypeScript,28828,314,33,0.9443757725587144
MDEwOlJlcG9zaXRvcnkyMDU2MzEy,niklasvh/html2canvas,https://github.com/niklasvh/html2canvas,12,7,TypeScript,28748,186,45,0.6540905480540111
MDEwOlJlcG9zaXRvcnkxNTU4NTQ0NA==,IanLunn/Hover,https://github.com/IanLunn/Hover,9,2,SCSS,28702,23,10,0.7830188679245284
MDEwOlJlcG9zaXRvcnk5MDc5MzQxOA==,sharkdp/fd,https://github.com/sharkdp/fd,6,2,Rust,28684,471,35,0.887434554973822
MDEwOlJlcG9zaXRvcnkzNDgyNDQ5OQ==,square/leakcanary,https://github.com/square/leakcanary,8,0,Kotlin,28675,864,33,0.9512670565302144
R_kgDOHJsRFw,The-Run-Philosophy-Organization/run,https://github.com/The-Run-Philosophy-Organization/run,1,0,None,28670,168,0,0.8625
MDEwOlJlcG9zaXRvcnkxNjQxNDA3NTY=,files-community/Files,https://github.com/files-community/Files,4,0,C#,28650,4201,96,0.9503187778178757
MDEwOlJlcG9zaXRvcnk0NTgwNTg=,symfony/symfony,https://github.com/symfony/symfony,13,2,PHP,28641,20606,446,0.9725271811190666
MDEwOlJlcG9zaXRvcnkxMjYxNzg2ODM=,halo-dev/halo,https://github.com/halo-dev/halo,5,6,Java,28592,1419,133,0.89067055393586
MDEwOlJlcG9zaXRvcnkyODc1MTYzMg==,0xAX/linux-insides,https://github.com/0xAX/linux-insides,8,3,Python,28581,572,0,0.847457627118644
MDEwOlJlcG9zaXRvcnkxMDk0ODQzNjU=,fengdu78/Coursera-ML-AndrewNg-Notes,https://github.com/fengdu78/Coursera-ML-AndrewNg-Notes,5,5,HTML,28561,13,0,0.25
MDEwOlJlcG9zaXRvcnkxNDA5ODEyMQ==,aosabook/500lines,https://github.com/aosabook/500lines,9,6,JavaScript,28536,175,0,0.5652173913043478
MDEwOlJlcG9zaXRvcnkxMTkxNjA1NTM=,photoprism/photoprism,https://github.com/photoprism/photoprism,5,1,Go,28481,537,61,0.7964837506659563
MDEwOlJlcG9zaXRvcnkyOTg5MTE4OA==,standard/standard,https://github.com/standard/standard,8,15,JavaScript,28467,406,5,0.9190082644628099
MDEwOlJlcG9zaXRvcnkyODA1NTcwNTQ=,trpc/trpc,https://github.com/trpc/trpc,3,1,TypeScript,28454,2643,178,0.9059929494712103
MDEwOlJlcG9zaXRvcnk2OTQ5NTE3MA==,fastify/fastify,https://github.com/fastify/fastify,6,6,JavaScript,28399,2461,266,0.9686274509803922
MDEwOlJlcG9zaXRvcnkxMTUxMTAxODE=,swc-project/swc,https://github.com/swc-project/swc,5,0,Rust,28390,4058,266,0.8953771289537713
MDEwOlJlcG9zaXRvcnk3OTAzNTk=,sequelize/sequelize,https://github.com/sequelize/sequelize,13,6,JavaScript,28374,4190,454,0.9226443019240257
MDEwOlJlcG9zaXRvcnkyMTU1Mjk3MQ==,alebcay/awesome-shell,https://github.com/alebcay/awesome-shell,9,0,None,28372,302,0,0.38461538461538464
MDEwOlJlcG9zaXRvcnkxMTQ0NjYxNDU=,yewstack/yew,https://github.com/yewstack/yew,5,2,MDX,28368,1614,33,0.9220222793487575
MDEwOlJlcG9zaXRvcnk1MzEyNzQwMw==,apolloconfig/apollo,https://github.com/apolloconfig/apollo,7,6,Java,28322,1337,38,0.9552674230145867
MDEwOlJlcG9zaXRvcnkzMTI4ODk1OA==,hashicorp/vault,https://github.com/hashicorp/vault,8,6,Go,28321,14545,104,0.8420772775611485
MDEwOlJlcG9zaXRvcnk2MTkyOTU4Ng==,shengxinjing/programmer-job-blacklist,https://github.com/shengxinjing/programmer-job-blacklist,7,2,Shell,28318,16,0,0.5481927710843374
MDEwOlJlcG9zaXRvcnk1NDA1NjU0,pcottle/learnGitBranching,https://github.com/pcottle/learnGitBranching,11,8,JavaScript,28309,534,0,0.9472527472527472
MDEwOlJlcG9zaXRvcnkxODQ0MjUx,tastejs/todomvc,https://github.com/tastejs/todomvc,12,5,JavaScript,28302,719,5,0.8235294117647058
MDEwOlJlcG9zaXRvcnkyODgxNzg5,geekcomputers/Python,https://github.com/geekcomputers/Python,11,1,Python,28284,1277,0,0.3421828908554572
MDEwOlJlcG9zaXRvcnkzOTE3NjI2OQ==,vuejs/vuex,https://github.com/vuejs/vuex,8,14,JavaScript,28234,655,51,0.928343949044586
MDEwOlJlcG9zaXRvcnkxMzU4NDI2Mg==,webtorrent/webtorrent,https://github.com/webtorrent/webtorrent,9,1,JavaScript,28199,772,152,0.9548022598870056
MDEwOlJlcG9zaXRvcnkxMDc4ODczNw==,codepath/android_guides,https://github.com/codepath/android_guides,10,15,None,28168,10,0,0.5778364116094987
MDEwOlJlcG9zaXRvcnkyMzQyMzEzNzE=,gofiber/fiber,https://github.com/gofiber/fiber,3,0,Go,28142,1232,111,0.9580536912751678
MDEwOlJlcG9zaXRvcnkyMzU4NjAyMDQ=,microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,3,0,Python,28132,1675,54,0.6498231430015159
MDEwOlJlcG9zaXRvcnkxODA0OTEzMw==,kenwheeler/slick,https://github.com/kenwheeler/slick,9,7,JavaScript,28069,238,48,0.6673189823874756
MDEwOlJlcG9zaXRvcnk5NTIxODk=,jashkenas/backbone,https://github.com/jashkenas/backbone,12,6,JavaScript,28035,874,0,0.9846089850249584
MDEwOlJlcG9zaXRvcnk1MDQ0NzcyMA==,kodecocodes/swift-algorithm-club,https://github.com/kodecocodes/swift-algorithm-club,7,4,Swift,28007,608,0,0.8584905660377359
MDEwOlJlcG9zaXRvcnk0MjkyMDQ3Nw==,layui/layui,https://github.com/layui/layui,7,5,JavaScript,27999,282,96,0.9983525535420099
MDEwOlJlcG9zaXRvcnk0NzkzMzky,sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,11,0,Python,27968,152,8,0.9890547263681592
MDEwOlJlcG9zaXRvcnkzNjEwNDQwMzQ=,slidevjs/slidev,https://github.com/slidevjs/slidev,2,3,TypeScript,27926,263,252,0.9384164222873901
MDEwOlJlcG9zaXRvcnk2OTgwNDE=,caolan/async,https://github.com/caolan/async,13,8,JavaScript,27925,479,7,0.9937219730941704
MDEwOlJlcG9zaXRvcnk4OTI0NzgxMQ==,CMU-Perceptual-Computing-Lab/openpose,https://github.com/CMU-Perceptual-Computing-Lab/openpose,6,4,C++,27838,168,15,0.8656167979002625
MDEwOlJlcG9zaXRvcnkxMzcxNTQxMTQ=,yichengchen/clashX,https://github.com/yichengchen/clashX,5,5,Swift,27820,38,37,0
MDEwOlJlcG9zaXRvcnkxODY0MzYz,composer/composer,https://github.com/composer/composer,12,2,PHP,27809,2700,184,0.9823877386394192
MDEwOlJlcG9zaXRvcnkyMTgxMTUzMDM=,vercel/swr,https://github.com/vercel/swr,3,1,TypeScript,27793,724,108,0.9298892988929889
MDEwOlJlcG9zaXRvcnkzMjg4MzEyNDQ=,ibraheemdev/modern-unix,https://github.com/ibraheemdev/modern-unix,2,0,None,27788,10,0,0.16176470588235295
MDEwOlJlcG9zaXRvcnkzNDc1NzE4Mg==,donnemartin/interactive-coding-challenges,https://github.com/donnemartin/interactive-coding-challenges,8,10,Python,27778,176,0,0.47692307692307695
MDEwOlJlcG9zaXRvcnk2MTQxMjAyMg==,ianstormtaylor/slate,https://github.com/ianstormtaylor/slate,7,0,TypeScript,27778,1756,147,0.80623973727422
MDEwOlJlcG9zaXRvcnk0Mjk1NjQ2Nw==,herrbischoff/awesome-macos-command-line,https://github.com/herrbischoff/awesome-macos-command-line,7,1,None,27772,104,0,0
MDEwOlJlcG9zaXRvcnkxMzA3ODk2OA==,postcss/postcss,https://github.com/postcss/postcss,9,3,TypeScript,27771,712,241,0.9808306709265175
MDEwOlJlcG9zaXRvcnkxNjU2MzU4Nw==,cockroachdb/cockroach,https://github.com/cockroachdb/cockroach,9,9,Go,27700,48518,0,0.9001791887635975
MDEwOlJlcG9zaXRvcnk5NzA4NjU0Mw==,TheAlgorithms/JavaScript,https://github.com/TheAlgorithms/JavaScript,6,3,JavaScript,27668,690,0,0.9662921348314607
MDEwOlJlcG9zaXRvcnkxNjgwMDg3OTc=,microsoft/calculator,https://github.com/microsoft/calculator,4,2,C++,27623,806,0,0.703125
MDEwOlJlcG9zaXRvcnk3NjEzMjU3,SeleniumHQ/selenium,https://github.com/SeleniumHQ/selenium,10,6,Java,27613,1557,85,0.981928999144568
MDEwOlJlcG9zaXRvcnk1ODg0MjcwNw==,trailofbits/algo,https://github.com/trailofbits/algo,7,0,Jinja,27587,510,2,0.9036608863198459
MDEwOlJlcG9zaXRvcnkyMzczNjQ0OQ==,VincentGarreau/particles.js,https://github.com/VincentGarreau/particles.js,8,7,JavaScript,27568,21,6,0.26
MDEwOlJlcG9zaXRvcnkzMzExMDcwMTg=,FuelLabs/sway,https://github.com/FuelLabs/sway,2,0,Rust,27496,2425,115,0.7591555364067213
MDEwOlJlcG9zaXRvcnkxMjA0MjU3Nzk=,lapce/lapce,https://github.com/lapce/lapce,5,0,Rust,27456,821,26,0.572987721691678
MDEwOlJlcG9zaXRvcnkxMjE4OTg3MTc=,dani-garcia/vaultwarden,https://github.com/dani-garcia/vaultwarden,5,0,Rust,27422,671,51,0.9934872705743043
MDEwOlJlcG9zaXRvcnkxMzc0NTE0MDM=,alibaba/nacos,https://github.com/alibaba/nacos,5,7,Java,27414,2451,58,0.9665686012302754
MDEwOlJlcG9zaXRvcnkxNTMwODQ5OQ==,SortableJS/Sortable,https://github.com/SortableJS/Sortable,9,7,JavaScript,27397,244,24,0.7560975609756098
MDEwOlJlcG9zaXRvcnk3MTkzMjM0OQ==,ray-project/ray,https://github.com/ray-project/ray,6,0,Python,27383,19078,71,0.8039048119905338
MDEwOlJlcG9zaXRvcnkxMDE3ODI2NDc=,facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,6,3,Python,27343,218,16,0.7535616095976005
MDEwOlJlcG9zaXRvcnkxMzg4NjQ3Ng==,zsh-users/zsh-autosuggestions,https://github.com/zsh-users/zsh-autosuggestions,9,6,Shell,27249,108,0,0.7906137184115524
MDEwOlJlcG9zaXRvcnk0NjI3MzQ0NQ==,transloadit/uppy,https://github.com/transloadit/uppy,7,1,JavaScript,27245,2316,63,0.9362721609966459
MDEwOlJlcG9zaXRvcnk4NDUzMzE1OA==,yunjey/pytorch-tutorial,https://github.com/yunjey/pytorch-tutorial,6,2,Python,27222,28,0,0.6384180790960452
MDEwOlJlcG9zaXRvcnkxNjYwNzg5OA==,harness/drone,https://github.com/harness/drone,9,3,Go,27221,998,29,0.9607951408061844
R_kgDOHL0RdA,geekan/HowToLiveLonger,https://github.com/geekan/HowToLiveLonger,1,8,None,27209,13,0,0.8211382113821138
R_kgDOIjPLxQ,acheong08/ChatGPT,https://github.com/acheong08/ChatGPT,0,1,Python,27205,294,277,0.9864532019704434
MDEwOlJlcG9zaXRvcnkyNzAwMTU5,alibaba/druid,https://github.com/alibaba/druid,11,15,Java,27175,1026,48,0.3618551587301587
MDEwOlJlcG9zaXRvcnk3MDQzMTEwNg==,ZuzooVn/machine-learning-for-software-engineers,https://github.com/ZuzooVn/machine-learning-for-software-engineers,6,2,None,27167,58,0,0.375
MDEwOlJlcG9zaXRvcnk1NjM1Mzc0MA==,kubernetes/minikube,https://github.com/kubernetes/minikube,7,5,Go,27165,6881,143,0.908841985168283
MDEwOlJlcG9zaXRvcnk0MDIwNDY=,parallax/jsPDF,https://github.com/parallax/jsPDF,13,4,JavaScript,27143,700,32,0.9444212285833682
MDEwOlJlcG9zaXRvcnkzMzA0MTcxMQ==,ryanhanwu/How-To-Ask-Questions-The-Smart-Way,https://github.com/ryanhanwu/How-To-Ask-Questions-The-Smart-Way,8,6,JavaScript,27115,95,0,0.75
MDEwOlJlcG9zaXRvcnkyMDYwODQ=,Homebrew/legacy-homebrew,https://github.com/Homebrew/legacy-homebrew,14,18,None,27087,222,0,1.0
MDEwOlJlcG9zaXRvcnkzNDkyNDE=,jashkenas/underscore,https://github.com/jashkenas/underscore,13,15,JavaScript,27040,741,0,0.9781073446327684
MDEwOlJlcG9zaXRvcnkxNzM3MjczMw==,OAI/OpenAPI-Specification,https://github.com/OAI/OpenAPI-Specification,9,9,JavaScript,27031,781,10,0.7266081871345029
MDEwOlJlcG9zaXRvcnkxNTYwODQ1MzA=,ehang-io/nps,https://github.com/ehang-io/nps,4,6,Go,27031,74,59,0.6092362344582594
MDEwOlJlcG9zaXRvcnkyMTQ2NzExMA==,explosion/spaCy,https://github.com/explosion/spaCy,9,4,Python,27009,3429,118,0.9862813243094933
MDEwOlJlcG9zaXRvcnkyMjE4MDk3NzY=,Kr328/ClashForAndroid,https://github.com/Kr328/ClashForAndroid,3,3,Kotlin,27001,24,90,0.8463713477851084
MDEwOlJlcG9zaXRvcnkxMTQ1MjMxODQ=,crossoverJie/JCSprout,https://github.com/crossoverJie/JCSprout,5,6,Java,26999,69,0,0.6629213483146067
MDEwOlJlcG9zaXRvcnk1MzM3MDk4OA==,GoogleChrome/lighthouse,https://github.com/GoogleChrome/lighthouse,7,1,JavaScript,26990,4922,101,0.9348519362186788
R_kgDOJLWfsQ,lm-sys/FastChat,https://github.com/lm-sys/FastChat,0,1,Python,26990,524,7,0.6736745886654479
MDEwOlJlcG9zaXRvcnkxNjY1MzU5NzQ=,Advanced-Frontend/Daily-Interview-Question,https://github.com/Advanced-Frontend/Daily-Interview-Question,4,11,JavaScript,26986,15,0,0.5340501792114696
MDEwOlJlcG9zaXRvcnkxODcyMzgzNg==,dromara/hutool,https://github.com/dromara/hutool,9,10,Java,26970,380,134,0.997946611909651
MDEwOlJlcG9zaXRvcnkzMjU3ODQ2Nw==,danielgindi/Charts,https://github.com/danielgindi/Charts,8,5,Swift,26965,415,37,0.8035415171093563
MDEwOlJlcG9zaXRvcnkyMDQwODY4NjI=,streamlit/streamlit,https://github.com/streamlit/streamlit,4,1,Python,26936,3058,63,0.8200056513139304
MDEwOlJlcG9zaXRvcnkyODE2NzgwMg==,Tencent/weui,https://github.com/Tencent/weui,8,9,HTML,26914,192,42,0.9303030303030303
MDEwOlJlcG9zaXRvcnkxMDI1NzgzNDU=,coolsnowwolf/lede,https://github.com/coolsnowwolf/lede,5,2,C,26912,1809,6,0.9234461849418898
MDEwOlJlcG9zaXRvcnk0NTQ1NjgwNA==,jobbole/awesome-python-cn,https://github.com/jobbole/awesome-python-cn,7,0,Makefile,26884,51,0,0.6428571428571429
MDEwOlJlcG9zaXRvcnkxNDEyNTI1NA==,hashicorp/consul,https://github.com/hashicorp/consul,9,5,Go,26862,11143,146,0.7911815231914487
MDEwOlJlcG9zaXRvcnkyNTQxMjg0,cheeriojs/cheerio,https://github.com/cheeriojs/cheerio,11,6,TypeScript,26808,1790,57,0.9814487632508834
MDEwOlJlcG9zaXRvcnkxNjQ1NzQ2OTM=,qishibo/AnotherRedisDesktopManager,https://github.com/qishibo/AnotherRedisDesktopManager,4,7,JavaScript,26767,133,45,0.784738041002278
MDEwOlJlcG9zaXRvcnkyNTc5MzE0,fzaninotto/Faker,https://github.com/fzaninotto/Faker,11,6,PHP,26757,823,12,0.8666666666666667
MDEwOlJlcG9zaXRvcnkzMjIxNTk3MA==,mobxjs/mobx,https://github.com/mobxjs/mobx,8,3,TypeScript,26689,1067,92,0.9857218402961396
MDEwOlJlcG9zaXRvcnkxNDgxMzA1,realpython/python-guide,https://github.com/realpython/python-guide,12,1,Batchfile,26679,681,0,0.6433823529411765
MDEwOlJlcG9zaXRvcnkzMDY5Nzc2MzM=,AMAI-GmbH/AI-Expert-Roadmap,https://github.com/AMAI-GmbH/AI-Expert-Roadmap,2,1,JavaScript,26656,13,0,0.75
MDEwOlJlcG9zaXRvcnkxMjI2OTIzNzc=,houshanren/hangzhou_house_knowledge,https://github.com/houshanren/hangzhou_house_knowledge,5,5,CSS,26633,6,0,0.3287671232876712
R_kgDOJIDl7g,tatsu-lab/stanford_alpaca,https://github.com/tatsu-lab/stanford_alpaca,0,5,Python,26604,6,0,0.36904761904761907
MDEwOlJlcG9zaXRvcnkxNjg3OTk1MjY=,huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,4,2,Python,26602,265,49,0.9224904701397713
MDEwOlJlcG9zaXRvcnk3NTg3MDM4,alibaba/canal,https://github.com/alibaba/canal,10,5,Java,26596,425,26,0.7862595419847328
MDEwOlJlcG9zaXRvcnkzNTc1NjM1MQ==,nagadomi/waifu2x,https://github.com/nagadomi/waifu2x,8,7,Lua,26579,68,3,0.5807365439093485
R_kgDOI7oKBA,Chanzhaoyu/chatgpt-web,https://github.com/Chanzhaoyu/chatgpt-web,0,5,Vue,26572,148,42,0.9879057924888606
MDEwOlJlcG9zaXRvcnk1NDk5NDEwMw==,floating-ui/floating-ui,https://github.com/floating-ui/floating-ui,7,2,TypeScript,26553,844,353,0.9831081081081081
MDEwOlJlcG9zaXRvcnkyMzMzODcxNg==,JedWatson/react-select,https://github.com/JedWatson/react-select,9,5,TypeScript,26541,1030,50,0.9249568717653824
MDEwOlJlcG9zaXRvcnkzMTUwNDQ5MQ==,labstack/echo,https://github.com/labstack/echo,8,1,Go,26496,530,100,0.9617365710080942
MDEwOlJlcG9zaXRvcnkyODY5OTQ3MQ==,lukasz-madon/awesome-remote-job,https://github.com/lukasz-madon/awesome-remote-job,8,2,None,26474,549,0,0.8723404255319149
MDEwOlJlcG9zaXRvcnk1OTk5NjQwMQ==,YMFE/yapi,https://github.com/YMFE/yapi,7,12,JavaScript,26464,141,1,0.37807419758232597
MDEwOlJlcG9zaXRvcnkxMjMzMDM0MDI=,python-poetry/poetry,https://github.com/python-poetry/poetry,5,0,Python,26464,1735,127,0.8931180315263361
MDEwOlJlcG9zaXRvcnk1OTIzOTM0Nw==,portainer/portainer,https://github.com/portainer/portainer,7,3,Go,26444,3677,107,0.9376447876447876
MDEwOlJlcG9zaXRvcnkyMzc4MzM3NQ==,geekcompany/ResumeSample,https://github.com/geekcompany/ResumeSample,8,11,None,26379,2,0,0
MDEwOlJlcG9zaXRvcnkxMTI3ODU0MTQ=,alibaba/spring-cloud-alibaba,https://github.com/alibaba/spring-cloud-alibaba,5,4,Java,26335,896,35,0.8179297597042514
MDEwOlJlcG9zaXRvcnkxMjQyNTcyMzM=,pmndrs/react-spring,https://github.com/pmndrs/react-spring,5,0,TypeScript,26286,386,48,0.9322033898305084
MDEwOlJlcG9zaXRvcnkxMTYyMzc4MjM=,lenve/vhr,https://github.com/lenve/vhr,5,6,Java,26282,1,0,0.38
MDEwOlJlcG9zaXRvcnk0ODEzNjY=,nvie/gitflow,https://github.com/nvie/gitflow,13,2,Shell,26270,36,0,0.35097493036211697
MDEwOlJlcG9zaXRvcnkzNjg5MTg2Nw==,angular/angular-cli,https://github.com/angular/angular-cli,8,5,TypeScript,26261,8772,627,0.9820404779995856
MDEwOlJlcG9zaXRvcnkxNDMxNTQ3,encode/django-rest-framework,https://github.com/encode/django-rest-framework,12,1,Python,26246,2870,17,0.9820078226857888
MDEwOlJlcG9zaXRvcnkxOTY3NjA4MTA=,Ebazhanov/linkedin-skill-assessments-quizzes,https://github.com/Ebazhanov/linkedin-skill-assessments-quizzes,4,0,Python,26240,4802,1,0.9005102040816326
MDEwOlJlcG9zaXRvcnk2NDUyNTI5,rethinkdb/rethinkdb,https://github.com/rethinkdb/rethinkdb,10,6,C++,26235,452,71,0.7899529042386185
MDEwOlJlcG9zaXRvcnkzNzQ0ODQ1MQ==,mattermost/mattermost,https://github.com/mattermost/mattermost,8,5,TypeScript,26229,14198,380,0.9188471244521185
MDEwOlJlcG9zaXRvcnk0NTA1NTY5Mw==,balena-io/etcher,https://github.com/balena-io/etcher,7,0,TypeScript,26205,1697,260,0.8383204633204633
MDEwOlJlcG9zaXRvcnkxODYwMjQyOTg=,nushell/nushell,https://github.com/nushell/nushell,4,0,Rust,26186,5052,78,0.7868308858360966
